time,phase_detrended
3.649999918416142464e-01,8.949412647387178232e-01
3.699999917298555374e-01,9.051707865100668826e-01
3.749999916180968285e-01,9.156172478259483327e-01
3.799999915063381195e-01,9.191585751000372895e-01
3.849999913945794106e-01,9.224105629302479237e-01
3.899999912828207016e-01,9.278628821059076159e-01
3.949999911710619926e-01,9.277315375546910658e-01
3.999999910593032837e-01,9.264839138527394269e-01
4.049999909475445747e-01,9.292133842516636655e-01
4.099999908357858658e-01,9.355433168998490423e-01
4.149999907240271568e-01,9.434483174163057484e-01
4.199999906122684479e-01,9.549834821811278296e-01
4.249999905005097389e-01,9.546313987449788208e-01
4.299999903887510300e-01,9.530882871641050968e-01
4.349999902769923210e-01,9.457139450992393392e-01
4.399999901652336121e-01,9.375248110412202074e-01
4.449999900534749031e-01,9.257538458003313764e-01
4.499999899417161942e-01,9.169404424913278895e-01
4.549999898299574852e-01,9.045133361472084133e-01
4.599999897181987762e-01,8.893960998558760878e-01
4.649999896064400673e-01,8.699421379268548193e-01
4.699999894946813583e-01,8.498260335147822531e-01
4.749999893829226494e-01,8.323484806537448932e-01
4.799999892711639404e-01,7.959284542359368331e-01
4.849999891594052315e-01,7.720763929973726292e-01
4.899999890476465225e-01,7.411879718039746656e-01
4.949999889358878136e-01,7.134462883806200750e-01
4.999999888241291046e-01,6.876804473692677000e-01
5.049999887123703957e-01,6.652265579465037604e-01
5.099999886006116867e-01,6.509992130696788948e-01
5.149999884888529778e-01,6.365407035257821811e-01
5.199999883770942688e-01,6.298181720315554344e-01
5.249999882653355598e-01,6.225017634070293404e-01
5.299999881535768509e-01,6.202942847345940258e-01
5.349999880418181419e-01,6.240470381007812151e-01
5.399999879300594330e-01,6.244746861875301036e-01
5.449999878183007240e-01,6.278301047529710743e-01
5.499999877065420151e-01,6.316369388247489169e-01
5.549999875947833061e-01,6.323896530060251209e-01
5.599999874830245972e-01,6.376640961436925714e-01
5.649999873712658882e-01,6.363250231495558573e-01
5.699999872595071793e-01,6.414998189405269891e-01
5.749999871477484703e-01,6.488678490175980862e-01
5.799999870359897614e-01,6.447050149370276984e-01
5.849999869242310524e-01,6.428405889049417787e-01
5.899999868124723434e-01,6.419487813810538235e-01
5.949999867007136345e-01,6.365435699073151987e-01
5.999999865889549255e-01,6.284593741782278364e-01
6.049999864771962166e-01,6.158817040506785467e-01
6.099999863654375076e-01,6.063331576746717744e-01
6.149999862536787987e-01,5.934406666009119924e-01
6.199999861419200897e-01,5.894566064951862749e-01
6.249999860301613808e-01,5.745185033411162046e-01
6.299999859184026718e-01,5.697198153897176098e-01
6.349999858066439629e-01,5.627259770213473011e-01
6.399999856948852539e-01,5.573586458668406962e-01
6.449999855831265450e-01,5.545193484629038494e-01
6.499999854713678360e-01,5.537273865047969146e-01
6.549999853596091270e-01,5.501206678595131905e-01
6.599999852478504181e-01,5.533025557913666681e-01
6.649999851360917091e-01,5.542267350033940332e-01
6.699999850243330002e-01,5.584536967653566109e-01
6.749999849125742912e-01,5.654195968864548227e-01
6.799999848008155823e-01,5.698880187414627763e-01
6.849999846890568733e-01,5.831826369491710516e-01
6.899999845772981644e-01,5.884938293307113710e-01
6.949999844655394554e-01,6.023617136125953841e-01
6.999999843537807465e-01,6.079060695479041598e-01
7.049999842420220375e-01,6.213122689356374018e-01
7.099999841302633286e-01,6.356415584057848456e-01
7.149999840185046196e-01,6.457408985697217219e-01
7.199999839067459106e-01,6.582829890567629683e-01
7.249999837949872017e-01,6.746887869143445293e-01
7.299999836832284927e-01,6.838555140595996562e-01
7.349999835714697838e-01,6.916009426239693170e-01
7.399999834597110748e-01,6.830776544778602855e-01
7.449999833479523659e-01,6.680080637648013742e-01
7.499999832361936569e-01,6.500714705876551314e-01
7.549999831244349480e-01,6.545102819737635969e-01
7.599999830126762390e-01,6.831054154426845493e-01
7.649999829009175301e-01,7.171397892405848573e-01
7.699999827891588211e-01,7.630985424480356549e-01
7.749999826774001122e-01,8.263882124007011498e-01
7.799999825656414032e-01,9.047111683967643536e-01
7.849999824538826942e-01,9.690165703184518975e-01
7.899999823421239853e-01,9.895792667850220603e-01
7.949999822303652763e-01,9.801781690649216117e-01
7.999999821186065674e-01,9.320002925233112911e-01
8.049999820068478584e-01,8.768908500113119509e-01
8.099999818950891495e-01,8.527732870409807653e-01
8.149999817833304405e-01,8.383626745527963386e-01
8.199999816715717316e-01,8.160913037732813180e-01
8.249999815598130226e-01,7.722992346728951851e-01
8.299999814480543137e-01,7.495870600045435594e-01
8.349999813362956047e-01,7.457269950708140804e-01
8.399999812245368958e-01,7.496756098107586475e-01
8.449999811127781868e-01,7.513246076238604410e-01
8.499999810010194778e-01,7.569059774128539253e-01
8.549999808892607689e-01,7.701750197200873949e-01
8.599999807775020599e-01,7.909292557923750522e-01
8.649999806657433510e-01,8.137590856447221022e-01
8.699999805539846420e-01,8.355447110066731575e-01
8.749999804422259331e-01,8.703692202582482551e-01
8.799999803304672241e-01,9.141883533642265469e-01
8.849999802187085152e-01,9.697706380332444809e-01
8.899999801069498062e-01,1.032544571061792649e+00
8.949999799951910973e-01,1.093110681142197116e+00
8.999999798834323883e-01,1.146407088873038660e+00
9.049999797716736794e-01,1.201922257535415373e+00
9.099999796599149704e-01,1.242842238499819008e+00
9.149999795481562614e-01,1.278373492745839002e+00
9.199999794363975525e-01,1.307650895681474523e+00
9.249999793246388435e-01,1.330229144342995884e+00
9.299999792128801346e-01,1.345259279257070339e+00
9.349999791011214256e-01,1.367013971975066688e+00
9.399999789893627167e-01,1.379697694995180246e+00
9.449999788776040077e-01,1.398916362432377269e+00
9.499999787658452988e-01,1.415434528133880931e+00
9.549999786540865898e-01,1.439049977480866271e+00
9.599999785423278809e-01,1.467763135387500473e+00
9.649999784305691719e-01,1.494156219179752387e+00
9.699999783188104630e-01,1.523648674075888110e+00
9.749999782070517540e-01,1.552182623084192414e+00
9.799999780952930450e-01,1.583881785305337964e+00
9.849999779835343361e-01,1.606941538015812299e+00
9.899999778717756271e-01,1.628552482850748273e+00
9.949999777600169182e-01,1.638535776297673330e+00
9.999999776482582092e-01,1.651661475302096171e+00
1.004999977536499500e+00,1.653536347069448631e+00
1.009999977424740791e+00,1.649930593324278938e+00
1.014999977312982082e+00,1.646974657072409087e+00
1.019999977201223373e+00,1.641387012709804250e+00
1.024999977089464664e+00,1.639646126954221295e+00
1.029999976977705956e+00,1.640258656781230062e+00
1.034999976865947247e+00,1.635828345237535952e+00
1.039999976754188538e+00,1.628555915814331012e+00
1.044999976642429829e+00,1.601815398378089839e+00
1.049999976530671120e+00,1.576173090398280685e+00
1.054999976418912411e+00,1.570698519285083972e+00
1.059999976307153702e+00,1.576780946193753863e+00
1.064999976195394993e+00,1.574562520916191755e+00
1.069999976083636284e+00,1.569074403327636702e+00
1.074999975971877575e+00,1.562046080420143035e+00
1.079999975860118866e+00,1.565475478714409174e+00
1.084999975748360157e+00,1.567473972412026573e+00
1.089999975636601448e+00,1.565325192268727683e+00
1.094999975524842739e+00,1.552564785738889785e+00
1.099999975413084030e+00,1.537777755532325319e+00
1.104999975301325321e+00,1.520612109615995688e+00
1.109999975189566612e+00,1.502683510308445047e+00
1.114999975077807903e+00,1.488969774101537524e+00
1.119999974966049194e+00,1.481928020248406863e+00
1.124999974854290485e+00,1.476169635827682125e+00
1.129999974742531776e+00,1.472628050293943502e+00
1.134999974630773067e+00,1.464240464097577021e+00
1.139999974519014359e+00,1.445563806516004579e+00
1.144999974407255650e+00,1.425605848943543474e+00
1.149999974295496941e+00,1.412317438382198809e+00
1.154999974183738232e+00,1.392301164855784812e+00
1.159999974071979523e+00,1.370794490076467920e+00
1.164999973960220814e+00,1.344568612448198142e+00
1.169999973848462105e+00,1.319866639812646625e+00
1.174999973736703396e+00,1.296061229963233252e+00
1.179999973624944687e+00,1.269577613444409891e+00
1.184999973513185978e+00,1.238112702046718194e+00
1.189999973401427269e+00,1.209275528940978894e+00
1.194999973289668560e+00,1.180878357925978506e+00
1.199999973177909851e+00,1.151525172455792667e+00
1.204999973066151142e+00,1.127695064168973360e+00
1.209999972954392433e+00,1.102592389442540899e+00
1.214999972842633724e+00,1.080403961966344806e+00
1.219999972730875015e+00,1.063774928070988501e+00
1.224999972619116306e+00,1.052491360717609403e+00
1.229999972507357597e+00,1.040149642181598555e+00
1.234999972395598888e+00,1.035484534661822220e+00
1.239999972283840179e+00,1.035770679206781786e+00
1.244999972172081470e+00,1.033807153042433757e+00
1.249999972060322762e+00,1.031537193198994729e+00
1.254999971948564053e+00,1.031943342503634842e+00
1.259999971836805344e+00,1.033798497497615543e+00
1.264999971725046635e+00,1.035200160775866074e+00
1.269999971613287926e+00,1.035028902977582987e+00
1.274999971501529217e+00,1.028647984934711435e+00
1.279999971389770508e+00,1.029762308185863784e+00
1.284999971278011799e+00,1.024203163166177433e+00
1.289999971166253090e+00,1.025974097267483121e+00
1.294999971054494381e+00,1.020021429808960267e+00
1.299999970942735672e+00,1.014854504122399081e+00
1.304999970830976963e+00,1.010065152200323002e+00
1.309999970719218254e+00,1.007133010525202987e+00
1.314999970607459545e+00,9.984510435169400289e-01
1.319999970495700836e+00,9.965121773836118635e-01
1.324999970383942127e+00,9.905574594552177814e-01
1.329999970272183418e+00,9.863121947184336769e-01
1.334999970160424709e+00,9.805430211485930414e-01
1.339999970048666000e+00,9.750692966603997647e-01
1.344999969936907291e+00,9.710186014397090837e-01
1.349999969825148582e+00,9.619543344243730587e-01
1.354999969713389874e+00,9.581028959058257577e-01
1.359999969601631165e+00,9.458044371940417250e-01
1.364999969489872456e+00,9.349018009231921944e-01
1.369999969378113747e+00,9.314986671523799444e-01
1.374999969266355038e+00,9.242679087647340808e-01
1.379999969154596329e+00,9.165791449971609772e-01
1.384999969042837620e+00,9.155900695579086701e-01
1.389999968931078911e+00,9.161503450500205759e-01
1.394999968819320202e+00,9.132209964556792237e-01
1.399999968707561493e+00,9.151257995115242849e-01
1.404999968595802784e+00,9.124737733467296330e-01
1.409999968484044075e+00,9.171759382131505767e-01
1.414999968372285366e+00,9.223712033470317095e-01
1.419999968260526657e+00,9.253048958981735517e-01
1.424999968148767948e+00,9.313568109893606284e-01
1.429999968037009239e+00,9.392802349594453482e-01
1.434999967925250530e+00,9.475368751086237218e-01
1.439999967813491821e+00,9.631761345365901228e-01
1.444999967701733112e+00,9.759004842695047088e-01
1.449999967589974403e+00,9.813810144659913526e-01
1.454999967478215694e+00,9.875083863714486654e-01
1.459999967366456985e+00,9.798061491211611518e-01
1.464999967254698277e+00,9.633082218017703369e-01
1.469999967142939568e+00,9.471785451810599277e-01
1.474999967031180859e+00,9.552806434399641056e-01
1.479999966919422150e+00,9.776336675460157721e-01
1.484999966807663441e+00,1.006747811101849965e+00
1.489999966695904732e+00,1.047242467423758594e+00
1.494999966584146023e+00,1.112834085950535012e+00
1.499999966472387314e+00,1.182578453561519805e+00
1.504999966360628605e+00,1.231397416890606777e+00
1.509999966248869896e+00,1.237545477091479995e+00
1.514999966137111187e+00,1.222931696577208793e+00
1.519999966025352478e+00,1.179627387793507065e+00
1.524999965913593769e+00,1.109256756504088948e+00
1.529999965801835060e+00,1.061167628411708197e+00
1.534999965690076351e+00,1.046875148696319258e+00
1.539999965578317642e+00,1.020915461743053587e+00
1.544999965466558933e+00,9.774698113726572046e-01
1.549999965354800224e+00,9.512768522676968708e-01
1.554999965243041515e+00,9.478422526408207816e-01
1.559999965131282806e+00,9.525756874773936289e-01
1.564999965019524097e+00,9.541266250374005331e-01
1.569999964907765388e+00,9.572109905942900454e-01
1.574999964796006680e+00,9.680122289485262321e-01
1.579999964684247971e+00,9.802971445656569749e-01
1.584999964572489262e+00,9.977039457626357688e-01
1.589999964460730553e+00,1.023741732699489759e+00
1.594999964348971844e+00,1.051251877369173027e+00
1.599999964237213135e+00,1.103806508287660471e+00
1.604999964125454426e+00,1.155901843827449316e+00
1.609999964013695717e+00,1.214791734856031091e+00
1.614999963901937008e+00,1.266608798075758546e+00
1.619999963790178299e+00,1.315723768215739220e+00
1.624999963678419590e+00,1.356930319518558026e+00
1.629999963566660881e+00,1.388668000369769562e+00
1.634999963454902172e+00,1.410141846949306554e+00
1.639999963343143463e+00,1.427058935495538083e+00
1.644999963231384754e+00,1.444790266566487791e+00
1.649999963119626045e+00,1.450039169969214559e+00
1.654999963007867336e+00,1.462535109176330117e+00
1.659999962896108627e+00,1.472543873743808795e+00
1.664999962784349918e+00,1.489424103031107283e+00
1.669999962672591209e+00,1.501803691562734411e+00
1.674999962560832500e+00,1.521863225514767048e+00
1.679999962449073792e+00,1.540734608428988572e+00
1.684999962337315083e+00,1.566245521273155195e+00
1.689999962225556374e+00,1.586562102282274900e+00
1.694999962113797665e+00,1.600869587846101005e+00
1.699999962002038956e+00,1.612536216517636678e+00
1.704999961890280247e+00,1.625387499090826360e+00
1.709999961778521538e+00,1.630651347169612020e+00
1.714999961666762829e+00,1.633069541247123002e+00
1.719999961555004120e+00,1.633547296414240346e+00
1.724999961443245411e+00,1.634447024758636680e+00
1.729999961331486702e+00,1.630320862212821797e+00
1.734999961219727993e+00,1.625050607809747305e+00
1.739999961107969284e+00,1.623090657898090150e+00
1.744999960996210575e+00,1.629936700821860818e+00
1.749999960884451866e+00,1.634992721702874796e+00
1.754999960772693157e+00,1.636618994726999343e+00
1.759999960660934448e+00,1.614838986974221680e+00
1.764999960549175739e+00,1.586335342142541460e+00
1.769999960437417030e+00,1.568578373397952586e+00
1.774999960325658321e+00,1.578143695181396744e+00
1.779999960213899612e+00,1.583972263114470813e+00
1.784999960102140903e+00,1.580670669627064928e+00
1.789999959990382195e+00,1.575307449094924817e+00
1.794999959878623486e+00,1.579535789239705501e+00
1.799999959766864777e+00,1.588229211206880986e+00
1.804999959655106068e+00,1.592267414460699637e+00
1.809999959543347359e+00,1.590762797924746952e+00
1.814999959431588650e+00,1.588431720004702008e+00
1.819999959319829941e+00,1.579650433397880693e+00
1.824999959208071232e+00,1.573775081110844631e+00
1.829999959096312523e+00,1.566589722913601879e+00
1.834999958984553814e+00,1.568764375199219963e+00
1.839999958872795105e+00,1.573053327956110081e+00
1.844999958761036396e+00,1.570899934250733931e+00
1.849999958649277687e+00,1.570212767071534454e+00
1.854999958537518978e+00,1.559468096344950538e+00
1.859999958425760269e+00,1.544427490657289681e+00
1.864999958314001560e+00,1.532359868930986302e+00
1.869999958202242851e+00,1.516234509109865236e+00
1.874999958090484142e+00,1.500366283962303982e+00
1.879999957978725433e+00,1.485510673838389639e+00
1.884999957866966724e+00,1.464139275250278427e+00
1.889999957755208015e+00,1.444154036632131266e+00
1.894999957643449306e+00,1.428317885992944181e+00
1.899999957531690598e+00,1.406563964260450827e+00
1.904999957419931889e+00,1.389174228393242227e+00
1.909999957308173180e+00,1.362366369028264135e+00
1.914999957196414471e+00,1.348359299479180873e+00
1.919999957084655762e+00,1.324389134182554884e+00
1.924999956972897053e+00,1.306423693300615696e+00
1.929999956861138344e+00,1.290654179018423608e+00
1.934999956749379635e+00,1.279325892808840681e+00
1.939999956637620926e+00,1.265280581453690267e+00
1.944999956525862217e+00,1.257368127772302113e+00
1.949999956414103508e+00,1.246589222258787100e+00
1.954999956302344799e+00,1.239225355941652396e+00
1.959999956190586090e+00,1.234455652487871813e+00
1.964999956078827381e+00,1.230828184371266953e+00
1.969999955967068672e+00,1.229780396134881215e+00
1.974999955855309963e+00,1.228668660047328665e+00
1.979999955743551254e+00,1.226189339278918933e+00
1.984999955631792545e+00,1.227879931682366532e+00
1.989999955520033836e+00,1.222695526441354819e+00
1.994999955408275127e+00,1.219990093619948368e+00
1.999999955296516418e+00,1.219649248808211794e+00
2.004999955184757710e+00,1.215983403679932184e+00
2.009999955072999001e+00,1.211430902078320049e+00
2.014999954961240292e+00,1.208943144225488542e+00
2.019999954849481583e+00,1.202898542108957969e+00
2.024999954737722874e+00,1.194295548256331330e+00
2.029999954625964165e+00,1.185765073440878670e+00
2.034999954514205456e+00,1.175441133646926595e+00
2.039999954402446747e+00,1.167916689582508827e+00
2.044999954290688038e+00,1.164594624555814306e+00
2.049999954178929329e+00,1.151302110505677323e+00
2.054999954067170620e+00,1.140226075938149730e+00
2.059999953955411911e+00,1.134519776539131719e+00
2.064999953843653202e+00,1.128049195052548637e+00
2.069999953731894493e+00,1.116285703713779220e+00
2.074999953620135784e+00,1.110931625175322512e+00
2.079999953508377075e+00,1.104213002772120866e+00
2.084999953396618366e+00,1.096301100292793151e+00
2.089999953284859657e+00,1.086452025183801684e+00
2.094999953173100948e+00,1.076243217133583396e+00
2.099999953061342239e+00,1.071782024751079643e+00
2.104999952949583530e+00,1.069225120283389341e+00
2.109999952837824821e+00,1.068105372388103103e+00
2.114999952726066113e+00,1.072689666315591150e+00
2.119999952614307404e+00,1.076740562284256519e+00
2.124999952502548695e+00,1.083247262593792115e+00
2.129999952390789986e+00,1.093296421790286743e+00
2.134999952279031277e+00,1.107219115560978295e+00
2.139999952167272568e+00,1.116249666511839767e+00
2.144999952055513859e+00,1.132417535886035331e+00
2.149999951943755150e+00,1.147205329517330341e+00
2.154999951831996441e+00,1.162575481316414638e+00
2.159999951720237732e+00,1.180832686661040132e+00
2.164999951608479023e+00,1.202442060702468840e+00
2.169999951496720314e+00,1.218464115196043362e+00
2.174999951384961605e+00,1.233555209473675252e+00
2.179999951273202896e+00,1.243305046270247516e+00
2.184999951161444187e+00,1.246380420096554253e+00
2.189999951049685478e+00,1.228628008130696170e+00
2.194999950937926769e+00,1.215936867646738584e+00
2.199999950826168060e+00,1.209704464453594586e+00
2.204999950714409351e+00,1.218911334510659916e+00
2.209999950602650642e+00,1.243460581874810345e+00
2.214999950490891933e+00,1.273593892344133671e+00
2.219999950379133224e+00,1.318096105108022442e+00
2.224999950267374516e+00,1.389208108249482709e+00
2.229999950155615807e+00,1.451964245800839937e+00
2.234999950043857098e+00,1.474910714129271216e+00
2.239999949932098389e+00,1.465427277371948112e+00
2.244999949820339680e+00,1.434745888411773418e+00
2.249999949708580971e+00,1.366607777008929325e+00
2.254999949596822262e+00,1.299466434719973140e+00
2.259999949485063553e+00,1.263739918089148873e+00
2.264999949373304844e+00,1.238193216747510927e+00
2.269999949261546135e+00,1.199222752021039451e+00
2.274999949149787426e+00,1.159587163508237762e+00
2.279999949038028717e+00,1.138269287918313388e+00
2.284999948926270008e+00,1.149114106666001334e+00
2.289999948814511299e+00,1.162467674208006230e+00
2.294999948702752590e+00,1.163062323159631539e+00
2.299999948590993881e+00,1.166710792115034590e+00
2.304999948479235172e+00,1.176501412443096584e+00
2.309999948367476463e+00,1.199106790690893209e+00
2.314999948255717754e+00,1.224702850244540731e+00
2.319999948143959045e+00,1.256859204602686741e+00
2.324999948032200336e+00,1.288089974542621974e+00
2.329999947920441628e+00,1.328684180211221921e+00
2.334999947808682919e+00,1.376631278783108758e+00
2.339999947696924210e+00,1.429231940547013302e+00
2.344999947585165501e+00,1.468595568491934067e+00
2.349999947473406792e+00,1.511438469211150437e+00
2.354999947361648083e+00,1.545070151768928479e+00
2.359999947249889374e+00,1.570433909680705398e+00
2.364999947138130665e+00,1.588436368083172567e+00
2.369999947026371956e+00,1.598315310376044351e+00
2.374999946914613247e+00,1.609683346095310608e+00
2.379999946802854538e+00,1.618334614617057188e+00
2.384999946691095829e+00,1.626746648760776459e+00
2.389999946579337120e+00,1.634627835042407273e+00
2.394999946467578411e+00,1.646925833876639267e+00
2.399999946355819702e+00,1.668599431480175532e+00
2.404999946244060993e+00,1.687123116079681573e+00
2.409999946132302284e+00,1.707623254575261207e+00
2.414999946020543575e+00,1.725729520396751759e+00
2.419999945908784866e+00,1.742402988577787859e+00
2.424999945797026157e+00,1.756222068827550942e+00
2.429999945685267448e+00,1.769527555560745036e+00
2.434999945573508739e+00,1.774456420429218362e+00
2.439999945461750031e+00,1.780028676508381480e+00
2.444999945349991322e+00,1.782409454877766919e+00
2.449999945238232613e+00,1.780105615688247767e+00
2.454999945126473904e+00,1.777307693544265099e+00
2.459999945014715195e+00,1.773084034383908936e+00
2.464999944902956486e+00,1.774239132371508099e+00
2.469999944791197777e+00,1.781423102257069679e+00
2.474999944679439068e+00,1.790351082346290035e+00
2.479999944567680359e+00,1.792730818509192581e+00
2.484999944455921650e+00,1.785203522478384208e+00
2.489999944344162941e+00,1.755682493704783909e+00
2.494999944232404232e+00,1.740900238832757019e+00
2.499999944120645523e+00,1.758306124228147915e+00
2.504999944008886814e+00,1.768949793416305205e+00
2.509999943897128105e+00,1.773822541771881589e+00
2.514999943785369396e+00,1.782223538786465333e+00
2.519999943673610687e+00,1.786011430370295194e+00
2.524999943561851978e+00,1.797221216677258759e+00
2.529999943450093269e+00,1.800152839868799148e+00
2.534999943338334560e+00,1.808422639828452638e+00
2.539999943226575851e+00,1.807762479763682428e+00
2.544999943114817142e+00,1.800977709729532528e+00
2.549999943003058434e+00,1.790675083950016067e+00
2.554999942891299725e+00,1.786014907537876617e+00
2.559999942779541016e+00,1.784109202993079180e+00
2.564999942667782307e+00,1.781048114685803263e+00
2.569999942556023598e+00,1.782133913744472942e+00
2.574999942444264889e+00,1.770064983777856149e+00
2.579999942332506180e+00,1.752853796743772286e+00
2.584999942220747471e+00,1.735264632597457002e+00
2.589999942108988762e+00,1.714162762092003689e+00
2.594999941997230053e+00,1.686980068441415348e+00
2.599999941885471344e+00,1.667391160482324608e+00
2.604999941773712635e+00,1.638113088213113411e+00
2.609999941661953926e+00,1.616186278072812232e+00
2.614999941550195217e+00,1.594348906876121852e+00
2.619999941438436508e+00,1.568370236086862768e+00
2.624999941326677799e+00,1.539615325327511997e+00
2.629999941214919090e+00,1.513508865330979170e+00
2.634999941103160381e+00,1.483366591543546331e+00
2.639999940991401672e+00,1.455923597285174509e+00
2.644999940879642963e+00,1.432169577995767717e+00
2.649999940767884254e+00,1.403250343578523296e+00
2.654999940656125546e+00,1.381142084720553331e+00
2.659999940544366837e+00,1.350743907986673875e+00
2.664999940432608128e+00,1.323025653428771875e+00
2.669999940320849419e+00,1.304935331704260904e+00
2.674999940209090710e+00,1.278857485174873077e+00
2.679999940097332001e+00,1.255597315062362718e+00
2.684999939985573292e+00,1.241300062535514392e+00
2.689999939873814583e+00,1.223355766400494815e+00
2.694999939762055874e+00,1.205666704736713779e+00
2.699999939650297165e+00,1.193944085955371381e+00
2.704999939538538456e+00,1.178193266557826302e+00
2.709999939426779747e+00,1.165711812792161073e+00
2.714999939315021038e+00,1.148716725882110268e+00
2.719999939203262329e+00,1.130279516627231917e+00
2.724999939091503620e+00,1.107131982880369847e+00
2.729999938979744911e+00,1.091642726645498218e+00
2.734999938867986202e+00,1.067658661347773208e+00
2.739999938756227493e+00,1.048271664823190452e+00
2.744999938644468784e+00,1.031727243424557905e+00
2.749999938532710075e+00,1.007500862396661923e+00
2.754999938420951366e+00,9.870694893694120786e-01
2.759999938309192657e+00,9.617481046073237394e-01
2.764999938197433949e+00,9.428130441630742098e-01
2.769999938085675240e+00,9.234769525319412864e-01
2.774999937973916531e+00,9.007256134052705754e-01
2.779999937862157822e+00,8.781315772793516494e-01
2.784999937750399113e+00,8.588783634915406751e-01
2.789999937638640404e+00,8.287941416986228660e-01
2.794999937526881695e+00,8.066059326666148444e-01
2.799999937415122986e+00,7.814366364234119899e-01
2.804999937303364277e+00,7.503765056079712004e-01
2.809999937191605568e+00,7.150485139879330099e-01
2.814999937079846859e+00,6.783062377667032905e-01
2.819999936968088150e+00,6.460544510517305383e-01
2.824999936856329441e+00,6.157332507455479664e-01
2.829999936744570732e+00,5.803884411019843981e-01
2.834999936632812023e+00,5.563959949096388691e-01
2.839999936521053314e+00,5.365224752391060115e-01
2.844999936409294605e+00,5.191242912167304269e-01
2.849999936297535896e+00,4.976692470451071770e-01
2.854999936185777187e+00,4.831735452423941979e-01
2.859999936074018478e+00,4.772184259511722537e-01
2.864999935962259769e+00,4.676945230407527632e-01
2.869999935850501060e+00,4.608925493166977638e-01
2.874999935738742352e+00,4.521394395788207454e-01
2.879999935626983643e+00,4.353532899860970140e-01
2.884999935515224934e+00,4.306129752438736524e-01
2.889999935403466225e+00,4.233188611698635029e-01
2.894999935291707516e+00,4.081434190521222583e-01
2.899999935179948807e+00,3.894779824544012392e-01
2.904999935068190098e+00,3.555601605769989071e-01
2.909999934956431389e+00,3.225759701241064370e-01
2.914999934844672680e+00,2.938893849323305218e-01
2.919999934732913971e+00,2.811672543063177265e-01
2.924999934621155262e+00,2.811107802771202202e-01
2.929999934509396553e+00,2.938915916829789587e-01
2.934999934397637844e+00,3.316505137435452610e-01
2.939999934285879135e+00,3.815999603895048331e-01
2.944999934174120426e+00,4.361326641069287469e-01
2.949999934062361717e+00,4.582640330593674705e-01
2.954999933950603008e+00,4.541295280449251237e-01
2.959999933838844299e+00,4.309296681176686405e-01
2.964999933727085590e+00,3.628844906412371785e-01
2.969999933615326881e+00,2.858645750194810375e-01
2.974999933503568172e+00,2.289546628972529696e-01
2.979999933391809464e+00,2.066146951627656492e-01
2.984999933280050755e+00,1.841218623910849672e-01
2.989999933168292046e+00,1.427247324659677297e-01
2.994999933056533337e+00,1.178166560124567219e-01
2.999999932944774628e+00,1.124449262297453345e-01
3.004999932833015919e+00,1.250004653012970479e-01
3.009999932721257210e+00,1.439208920569434724e-01
3.014999932609498501e+00,1.650817666960047170e-01
3.019999932497739792e+00,1.848762111206627701e-01
3.024999932385981083e+00,2.112667078151333477e-01
3.029999932274222374e+00,2.419755972698691693e-01
3.034999932162463665e+00,2.717652670467614051e-01
3.039999932050704956e+00,3.120724613187197960e-01
3.044999931938946247e+00,3.489821482083956816e-01
3.049999931827187538e+00,3.902940137981145696e-01
3.054999931715428829e+00,4.286758167742799053e-01
3.059999931603670120e+00,4.698783750272355064e-01
3.064999931491911411e+00,5.171660393182646587e-01
3.069999931380152702e+00,5.492874657551989337e-01
3.074999931268393993e+00,5.810480304590539546e-01
3.079999931156635284e+00,6.057240094418783194e-01
3.084999931044876575e+00,6.265823983192193580e-01
3.089999930933117867e+00,6.373272158137166521e-01
3.094999930821359158e+00,6.412327619463926709e-01
3.099999930709600449e+00,6.339785680521266009e-01
3.104999930597841740e+00,6.339833466734745571e-01
3.109999930486083031e+00,6.358329346446871533e-01
3.114999930374324322e+00,6.382038768880731183e-01
3.119999930262565613e+00,6.422543700129246247e-01
3.124999930150806904e+00,6.508358479932971896e-01
3.129999930039048195e+00,6.536123870882311060e-01
3.134999929927289486e+00,6.606282848981410716e-01
3.139999929815530777e+00,6.643771805718707846e-01
3.144999929703772068e+00,6.655545001919480619e-01
3.149999929592013359e+00,6.625355081475925445e-01
3.154999929480254650e+00,6.632535278945379531e-01
3.159999929368495941e+00,6.595090274397650276e-01
3.164999929256737232e+00,6.463454322276223074e-01
3.169999929144978523e+00,6.361664832280440329e-01
3.174999929033219814e+00,6.243280028031557016e-01
3.179999928921461105e+00,6.165694185886176903e-01
3.184999928809702396e+00,6.120611485126579154e-01
3.189999928697943687e+00,6.029773813587442355e-01
3.194999928586184978e+00,5.934352852519397814e-01
3.199999928474426270e+00,5.465952311686104181e-01
3.204999928362667561e+00,5.147559749413743724e-01
3.209999928250908852e+00,4.858400840937959764e-01
3.214999928139150143e+00,4.628154344445243318e-01
3.219999928027391434e+00,4.262414713049915704e-01
3.224999927915632725e+00,3.895198362457863439e-01
3.229999927803874016e+00,3.605248844878512493e-01
3.234999927692115307e+00,3.373735312521382035e-01
3.239999927580356598e+00,3.101851518001419450e-01
3.244999927468597889e+00,2.834587208336794006e-01
3.249999927356839180e+00,2.536746989920026785e-01
3.254999927245080471e+00,2.284343631061958035e-01
3.259999927133321762e+00,1.953127896742929970e-01
3.264999927021563053e+00,1.629819835115942084e-01
3.269999926909804344e+00,1.384473440969262725e-01
