real,imag,mag,phase,unwrapped_phase
-5.714267842701156042e+03,6.563229642736851019e+02,5.751835951377744095e+03,3.027236883066586337e+00,3.027236883066585449e+00
-5.774242097152086899e+03,6.252801691207669137e+02,5.807998543940849231e+03,3.033725136632319241e+00,3.033725136632318353e+00
-5.899798319702966182e+03,5.047385567375272899e+02,5.921349611687137440e+03,3.056248630675109546e+00,3.056248630675108657e+00
-6.039169430506074605e+03,3.144489227729073946e+02,6.047350290448875967e+03,3.089571391381594534e+00,3.089571391381593646e+00
-6.110356792721253441e+03,3.390081761478839439e+01,6.110450834413915800e+03,3.136044619173158576e+00,3.136044619173157688e+00
-6.164793141510714122e+03,-3.232698992956862867e+02,6.173263148887157513e+03,-3.089202561048286277e+00,3.193982746131299066e+00
-6.237456628527750581e+03,-7.619087154953904246e+02,6.283818113496970000e+03,-3.020044254938144768e+00,3.263141052241440576e+00
-6.210535742884946558e+03,-1.075830319297044298e+03,6.303028247562457182e+03,-2.970068155859907133e+00,3.313117151319678211e+00
-6.050341463016882699e+03,-1.135238137235762679e+03,6.155923768804791507e+03,-2.956117114966458903e+00,3.327068192213126441e+00
-6.002866410768100650e+03,-1.048142867062277446e+03,6.093685962970313085e+03,-2.968728274495322061e+00,3.314457032684263282e+00
-5.918278253171117285e+03,-7.652757733459013707e+02,5.967550962600012099e+03,-3.012999032005485578e+00,3.270186275174099766e+00
-5.782436495121635744e+03,-3.766575062658845354e+02,5.794690906091628676e+03,-3.076546346332576842e+00,3.206638960847008502e+00
-5.802378227017765312e+03,-2.173410969577090555e+02,5.806447299493606806e+03,-3.104152912937662823e+00,3.179032394241922521e+00
-5.781494605544079604e+03,-1.313074109007981178e+02,5.782985518751777818e+03,-3.118884885124364015e+00,3.164300422055221329e+00
-5.720620132410938822e+03,1.912244705102544629e+01,5.720652092841040030e+03,3.138249943291703925e+00,3.138249943291702149e+00
-5.673937443470203107e+03,2.171491117706256659e+02,5.678091215290219225e+03,3.103339996070042517e+00,3.103339996070040741e+00
-5.696158642477445028e+03,3.477204523721900387e+02,5.706762023535624394e+03,3.080623583843808078e+00,3.080623583843806301e+00
-5.738666949551145080e+03,3.487995403622385311e+02,5.749257297880097212e+03,3.080886748896498606e+00,3.080886748896496830e+00
-5.755156427852992238e+03,3.042264262325962250e+02,5.763191756958626684e+03,3.088780269899980002e+00,3.088780269899978226e+00
-5.791181509960457333e+03,2.327338167561216551e+02,5.795856132683915348e+03,3.101426645018934725e+00,3.101426645018932948e+00
-5.797883918596146941e+03,1.631950764285563196e+02,5.800180218448935193e+03,3.113452732055888017e+00,3.113452732055886241e+00
-5.857223249583350480e+03,5.662427307173700797e+01,5.857496948677024193e+03,3.131925528616149368e+00,3.131925528616147592e+00
-5.801850744863105319e+03,-8.690902581543680583e+01,5.802501636745719225e+03,-3.126614238923691058e+00,3.156571068255893397e+00
-5.848109836276614260e+03,-2.430895232844049190e+02,5.853159930626014102e+03,-3.100049373945346076e+00,3.183135933234238379e+00
-5.802818771522194766e+03,-3.612209960677317326e+02,5.814050765441467775e+03,-3.079423642466051714e+00,3.203761664713532742e+00
-5.757807288331912787e+03,-5.682754003952214816e+02,5.785782721487425988e+03,-3.043214765607729522e+00,3.239970541571854934e+00
-5.751898450992028302e+03,-7.731526983718331394e+02,5.803628251837305470e+03,-3.007976575091297455e+00,3.275208732088287000e+00
-5.691451983293945887e+03,-1.052602478954458093e+03,5.787970080852324827e+03,-2.958714595833062067e+00,3.324470711346522389e+00
-5.668881467988880104e+03,-1.396511780246971739e+03,5.838361264128516268e+03,-2.900055079300019489e+00,3.383130227879564966e+00
-5.593179524088413928e+03,-1.743486637321349008e+03,5.858617827030537228e+03,-2.839421690326829673e+00,3.443763616852754783e+00
-5.490333163451452492e+03,-2.101321263196100517e+03,5.878716636890647351e+03,-2.776061317756691516e+00,3.507123989422892940e+00
-5.390416215561063837e+03,-2.403368378536594719e+03,5.901929052431356467e+03,-2.722187285018667247e+00,3.560998022160917209e+00
-5.259182299515159684e+03,-2.703202504586912255e+03,5.913231116770130029e+03,-2.666810462410960980e+00,3.616374844768623475e+00
-5.199384074558625798e+03,-2.943428106065338397e+03,5.974727087520335772e+03,-2.626464411903831841e+00,3.656720895275752614e+00
-5.121024651359489326e+03,-3.185870215208752597e+03,6.031141061854368672e+03,-2.585070077381996345e+00,3.698115229797588110e+00
-5.044004879971526861e+03,-3.335371830069699172e+03,6.047039810849525566e+03,-2.557346175000001498e+00,3.725839132179582958e+00
-4.964523789531145667e+03,-3.565765308104526866e+03,6.112379134944301768e+03,-2.518723604990061649e+00,3.764461702189522807e+00
-4.916335688331109850e+03,-3.748805828501834185e+03,6.182548159146635044e+03,-2.490126581287995133e+00,3.793058725891589322e+00
-4.856215027756465133e+03,-3.896693744391180644e+03,6.226318858955513861e+03,-2.465381640405826413e+00,3.817803666773758042e+00
-4.791988903312661932e+03,-4.056827658287817940e+03,6.278615157701634416e+03,-2.439084306261662061e+00,3.844101000917922395e+00
-4.680315592743750130e+03,-4.287798726586384873e+03,6.347485483827127609e+03,-2.399934623208817008e+00,3.883250683970767447e+00
-4.617802450325061727e+03,-4.509864323288316882e+03,6.454686335113188761e+03,-2.368019318902024661e+00,3.915165988277559794e+00
-4.470332171084658512e+03,-4.709603447517440145e+03,6.493399291026436913e+03,-2.330135798232695343e+00,3.953049508946889112e+00
-4.363950846397958230e+03,-4.944213255906603990e+03,6.594642652157888733e+03,-2.293935973204302314e+00,3.989249333975282141e+00
-4.191449280313133386e+03,-5.152596236039240466e+03,6.642100198061095398e+03,-2.253693011567366344e+00,4.029492295612218555e+00
-4.027606640851055545e+03,-5.326354997243333855e+03,6.677699664561634563e+03,-2.218231781760251931e+00,4.064953525419332081e+00
-3.844850200753531681e+03,-5.473668651928323015e+03,6.689089742060372373e+03,-2.183148994052049208e+00,4.100036313127535692e+00
-3.708431898062326582e+03,-5.569991635538592163e+03,6.691582321285154649e+03,-2.158190165337782851e+00,4.124995141841801605e+00
-3.580917705270986971e+03,-5.664585043248302100e+03,6.701529327259234378e+03,-2.134527041496251609e+00,4.148658265683332402e+00
-3.477272991450960035e+03,-5.773572454768445823e+03,6.739849133885360061e+03,-2.112886261272692856e+00,4.170299045906891600e+00
-3.365563632389553732e+03,-5.797209960536083599e+03,6.703332148282818707e+03,-2.096790722726365352e+00,4.186394584453219103e+00
-3.339445704074098103e+03,-5.859041847730703012e+03,6.743906062803555869e+03,-2.088838040638042237e+00,4.194347266541542218e+00
-3.297705917623336063e+03,-5.834973914985392184e+03,6.702371588302748933e+03,-2.085205709557684806e+00,4.197979597621899650e+00
-3.239481999084951894e+03,-5.838393369297851677e+03,6.676906526008624496e+03,-2.077361993258571182e+00,4.205823313921013273e+00
-3.187628141816628158e+03,-5.832670156845922975e+03,6.646880044732443821e+03,-2.070958183124516516e+00,4.212227124055067939e+00
-3.173221244846636182e+03,-5.812328677950765268e+03,6.622121844943275391e+03,-2.070522218655697966e+00,4.212663088523886046e+00
-3.166162477792873233e+03,-5.830816288875619648e+03,6.634983302948151504e+03,-2.068253248901470442e+00,4.214932058278114013e+00
-3.110288682024175159e+03,-5.830917139860731368e+03,6.608592163044208974e+03,-2.060815899210704849e+00,4.222369407968879607e+00
-3.092195337157984795e+03,-5.858834587831050158e+03,6.624772805969048022e+03,-2.056422777158253723e+00,4.226762530021330733e+00
-3.110511619272051576e+03,-5.839179787004653008e+03,6.615988446074414242e+03,-2.060257848700650207e+00,4.222927458478934248e+00
-3.187666399649328923e+03,-5.744264433089307204e+03,6.569458954336203533e+03,-2.077416916675492331e+00,4.205768390504092125e+00
-3.312591602491582307e+03,-5.597816938456729076e+03,6.504522857317883791e+03,-2.105138604527769797e+00,4.178046702651814215e+00
-3.298538986643044609e+03,-5.575470944654829509e+03,6.478135202440154899e+03,-2.105028468543729492e+00,4.178156838635855408e+00
-3.291339436804691559e+03,-5.660409697852241152e+03,6.547759405766641066e+03,-2.097476881443802288e+00,4.185708425735782612e+00
-3.283187977358268654e+03,-5.668565649576856231e+03,6.550722083727301651e+03,-2.095775312354559272e+00,4.187409994825024739e+00
-3.310396926357286247e+03,-5.676291775191908528e+03,6.571074198877005074e+03,-2.098769126794474360e+00,4.184416180385110096e+00
-3.330956203610747707e+03,-5.661484466243166935e+03,6.568689031449548565e+03,-2.102608471061277573e+00,4.180576836118307327e+00
-3.321741629619632022e+03,-5.659183209457014527e+03,6.562036425695021535e+03,-2.101576018993834172e+00,4.181609288185750728e+00
-3.298599958248072198e+03,-5.670156113689703488e+03,6.559834756925429247e+03,-2.097686853438246679e+00,4.185498453741337777e+00
-3.282583167882445650e+03,-5.630215438371297751e+03,6.517260017564103691e+03,-2.098644246587882733e+00,4.184541060591701722e+00
-3.282834351691746633e+03,-5.611384994512564845e+03,6.501126282213578634e+03,-2.100136515676125804e+00,4.183048791503458652e+00
-3.319314196245822586e+03,-5.570580163762488155e+03,6.484536228158738595e+03,-2.108169897815822313e+00,4.175015409363762586e+00
-3.390098385651668195e+03,-5.501536852659799479e+03,6.462172607225214961e+03,-2.123049278980952970e+00,4.160136028198631486e+00
-3.420796437444026196e+03,-5.459209795456543361e+03,6.442423445974225615e+03,-2.130552687181828553e+00,4.152632619997755903e+00
-3.388194420275962784e+03,-5.414365821734356359e+03,6.387113485852143640e+03,-2.129955359124769743e+00,4.153229948054814713e+00
-3.439922271201943204e+03,-5.426091007262370113e+03,6.424603400288977355e+03,-2.135812544480060637e+00,4.147372762699523818e+00
-3.371508715422978639e+03,-5.368310304215761789e+03,6.339229175579806906e+03,-2.131578070376019429e+00,4.151607236803565470e+00
-3.394503195855243575e+03,-5.352471979101376746e+03,6.338107622448271286e+03,-2.135979433650765813e+00,4.147205873528818643e+00
-3.430628851935517105e+03,-5.299058134082659308e+03,6.312624765350780763e+03,-2.145344082860520807e+00,4.137841224319063649e+00
-3.472533598906235966e+03,-5.228929745743792409e+03,6.276957533826155668e+03,-2.157020081469821271e+00,4.126165225709763185e+00
-3.517184645660643582e+03,-5.160750197066043256e+03,6.245312676574983925e+03,-2.169015629811216872e+00,4.114169677368368028e+00
-3.593626523459233795e+03,-5.052873818577916609e+03,6.200458484384834264e+03,-2.189002564670687434e+00,4.094182742508897022e+00
-3.644118579304048126e+03,-4.975377323822845938e+03,6.167169507516356134e+03,-2.202957868954299236e+00,4.080227438225285219e+00
-3.736654578823401152e+03,-4.873664864620852313e+03,6.141269954503031840e+03,-2.224902076879365254e+00,4.058283230300219202e+00
-3.784296601018939327e+03,-4.770687095353754557e+03,6.089364180787541954e+03,-2.241401288390623581e+00,4.041784018788961319e+00
-3.814383188412422442e+03,-4.635257268089762874e+03,6.002926706984043449e+03,-2.259349404314676679e+00,4.023835902864908221e+00
-3.894518747961311419e+03,-4.501685337808758050e+03,5.952516036002296460e+03,-2.284005733836986796e+00,3.999179573342597660e+00
-3.981104360551408718e+03,-4.420180506570424768e+03,5.948713107913897147e+03,-2.303979020782580101e+00,3.979206286397004355e+00
-4.004456862430901310e+03,-4.330642856824275441e+03,5.898316905392000990e+03,-2.317080425175095382e+00,3.966104882004489074e+00
-4.108630875421830751e+03,-4.216614455828236714e+03,5.887332599706697692e+03,-2.343224599082569526e+00,3.939960708097014930e+00
-4.162720454388472717e+03,-4.084438495598868030e+03,5.831884721572788294e+03,-2.365686196169905386e+00,3.917499111009679069e+00
-4.241471390981442710e+03,-3.963127674413588466e+03,5.804865245999851140e+03,-2.390106812234429334e+00,3.893078494945155121e+00
-4.315943678133824505e+03,-3.849362726965287038e+03,5.783162044813629109e+03,-2.413274297708872584e+00,3.869911009470711871e+00
-4.311589970562863527e+03,-3.707098544803975528e+03,5.686157551030926697e+03,-2.431437494802120014e+00,3.851747812377464442e+00
-4.387459162663029929e+03,-3.616329471347998151e+03,5.685739771513982305e+03,-2.452243615334768645e+00,3.830941691844815811e+00
-4.423232223887931468e+03,-3.512199680178992821e+03,5.648055408712806639e+03,-2.470499715124538476e+00,3.812685592055045980e+00
-4.499370514646379888e+03,-3.458575171632986894e+03,5.675039845314337072e+03,-2.486243275262751684e+00,3.796942031916832772e+00
-4.516241323783771804e+03,-3.469018962947322052e+03,5.694780791210519965e+03,-2.486594733806547719e+00,3.796590573373036737e+00
-4.507466623149519364e+03,-3.411396377971777838e+03,5.652864814096114060e+03,-2.493733187167887611e+00,3.789452120011696845e+00
-4.529604372228402099e+03,-3.383273010860113118e+03,5.653658287774838755e+03,-2.500062697154576075e+00,3.783122610025008381e+00
-4.560681440404474415e+03,-3.432345384871724491e+03,5.707960234786158253e+03,-2.496432905351553266e+00,3.786752401828031189e+00
-4.537015358098922661e+03,-3.411669815448637564e+03,5.676618649272543735e+03,-2.496836107394078130e+00,3.786349199785506325e+00
-4.554689858306321185e+03,-3.439851383988250291e+03,5.707694565171154863e+03,-2.494750926714504047e+00,3.788434380465080409e+00
-4.556577863890172011e+03,-3.495954795943341196e+03,5.743178716092088507e+03,-2.487153634956945858e+00,3.796031672222638598e+00
-4.579051426614503725e+03,-3.533551643667301960e+03,5.783917287275486160e+03,-2.484361584625243147e+00,3.798823722554341309e+00
-4.533276791964524818e+03,-3.528533826871905148e+03,5.744662691572367294e+03,-2.480185100336440573e+00,3.803000206843143882e+00
-4.567819415931359799e+03,-3.589358974337776999e+03,5.809343513962541692e+03,-2.475574958817403637e+00,3.807610348362180819e+00
-4.560679950741950051e+03,-3.614306198391408998e+03,5.819193321142558489e+03,-2.471446041402627802e+00,3.811739265776956653e+00
-4.583315063147152614e+03,-3.620850063687804322e+03,5.841004378681765957e+03,-2.472974899109727787e+00,3.810210408069856669e+00
-4.574888852123852303e+03,-3.637532610729910630e+03,5.844762741413089316e+03,-2.469841512114372417e+00,3.813343795065212039e+00
-4.611015099924650713e+03,-3.635014265591841649e+03,5.871523564015504235e+03,-2.474006480174828937e+00,3.809178827004755519e+00
-4.553712197012864635e+03,-3.618826304559509481e+03,5.816545245744724525e+03,-2.470092965693964526e+00,3.813092341485619929e+00
-4.599381796405710702e+03,-3.595686092088422811e+03,5.838087990253858152e+03,-2.478063135974849729e+00,3.805122171204734727e+00
-4.629270508371071628e+03,-3.573699657846426362e+03,5.848202688362111076e+03,-2.484172730096546378e+00,3.799012577083038078e+00
-4.621838610126605090e+03,-3.569046282224029710e+03,5.839476303806207397e+03,-2.484025802632400470e+00,3.799159504547183985e+00
-4.636779017467145422e+03,-3.503700261359633259e+03,5.811680925367044438e+03,-2.494496570489019849e+00,3.788688736690564607e+00
-4.662953874845205974e+03,-3.468525249517585962e+03,5.811523573511076393e+03,-2.502040971254234414e+00,3.781144335925350042e+00
-4.666801919547597208e+03,-3.431775064169468351e+03,5.792764473664408797e+03,-2.507527784064381926e+00,3.775657523115202530e+00
-4.693621081600464095e+03,-3.359377741595007137e+03,5.771957871326529130e+03,-2.520385733013906115e+00,3.762799574165678340e+00
-4.689155529406505593e+03,-3.289205888576475900e+03,5.727744316605776476e+03,-2.529894520285100867e+00,3.753290786894483588e+00
-4.702908226665579605e+03,-3.253519442558605988e+03,5.718630478667567331e+03,-2.536384436123766406e+00,3.746800871055818050e+00
-4.730732443777474145e+03,-3.203146658294695044e+03,5.713140814749209312e+03,-2.546406390596818614e+00,3.736778916582765842e+00
-4.754201747935432650e+03,-3.165652502671127422e+03,5.711723910321672520e+03,-2.554145844766997353e+00,3.729039462412587103e+00
-4.757108472419951795e+03,-3.125742564839251372e+03,5.692130321770360752e+03,-2.560264926055487056e+00,3.722920381124097400e+00
-4.774786642560435212e+03,-3.080786316770890153e+03,5.682414259060694349e+03,-2.568585281873435822e+00,3.714600025306148634e+00
-4.772506191032844072e+03,-3.076048390897380159e+03,5.677929996626340653e+03,-2.569068694734327529e+00,3.714116612445256926e+00
